State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Telangana,Hyderabad,Gaddiannaram,Apple,Other,Medium,25/09/2025,4000,13300,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,21/01/2009,250,500,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,28/01/2009,200,700,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,09/02/2009,170,650,375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,12/02/2009,350,750,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/02/2009,200,650,380,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,18/02/2009,200,700,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,06/03/2009,200,700,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,12/03/2009,180,700,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,18/03/2009,250,750,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/03/2009,200,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,23/03/2009,180,660,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/03/2009,300,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,10/05/2009,300,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/05/2009,300,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,29/05/2009,800,800,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,15/06/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/07/2009,500,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,03/07/2009,450,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,10/07/2009,400,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,19/07/2009,150,650,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,23/07/2009,350,700,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,26/07/2009,400,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,27/07/2009,350,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,30/07/2009,350,1000,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/08/2009,400,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,08/08/2009,550,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/08/2009,200,1600,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,28/08/2009,500,1300,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/09/2009,200,1500,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/10/2009,250,1300,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/11/2009,300,1300,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,06/11/2009,300,1400,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,09/11/2009,200,1400,575,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,10/11/2009,200,1300,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,12/11/2009,225,1300,525,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,12/12/2009,250,750,475,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,26/12/2009,300,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/01/2015,300,1150,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/01/2015,400,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/02/2015,350,1250,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/02/2015,350,1250,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/02/2015,400,1400,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/03/2015,400,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/03/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/03/2015,450,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/03/2015,450,2100,470,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/04/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/04/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/04/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/04/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/05/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/05/2015,400,2200,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/06/2015,400,22000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/06/2015,400,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/06/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/06/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/06/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/06/2015,750,2200,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/07/2015,400,2100,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/07/2015,400,2100,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/07/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/07/2015,400,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/08/2015,300,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/08/2015,400,2300,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/08/2015,400,2300,775,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/08/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/08/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/09/2015,350,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/09/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/10/2015,400,1900,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/10/2015,400,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/10/2015,400,1700,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/10/2015,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/10/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/10/2015,350,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/10/2015,350,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/10/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/11/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/11/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2015,300,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/11/2015,300,1800,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/11/2015,300,10000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/11/2015,400,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/11/2015,300,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/11/2015,300,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/11/2015,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/11/2015,300,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/12/2015,300,900,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/12/2015,300,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/12/2015,300,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/12/2015,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/12/2015,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/12/2015,300,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/01/2014,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/01/2014,300,1000,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/01/2014,300,1000,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/01/2014,300,1000,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/02/2014,300,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/02/2014,300,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/03/2014,350,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/03/2014,350,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/03/2014,350,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/03/2014,350,1400,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/03/2014,500,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/04/2014,600,1500,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/04/2014,800,2500,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/04/2014,800,2500,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/04/2014,800,2500,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/05/2014,1000,2500,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/05/2014,1000,2600,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/05/2014,1000,2600,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/05/2014,1000,2600,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/05/2014,1500,2500,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/07/2014,1200,2700,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/07/2014,600,2600,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/07/2014,500,2700,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/07/2014,500,2600,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/08/2014,500,2600,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/08/2014,500,2300,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/08/2014,500,2000,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/08/2014,500,2000,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/09/2014,400,1700,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/09/2014,400,1800,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/09/2014,300,1700,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/09/2014,300,1700,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/09/2014,300,1800,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/10/2014,500,1650,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/10/2014,300,1650,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/11/2014,300,1400,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2014,400,1100,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/11/2014,300,1200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/11/2014,300,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/11/2014,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/11/2014,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/11/2014,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/11/2014,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/11/2014,300,1000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/12/2014,300,1000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/12/2014,300,900,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/12/2014,300,900,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/12/2014,300,900,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/12/2014,300,900,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,American,Medium,14/02/2018,1875,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/01/2018,1875,5000,2812,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/01/2018,1875,5000,2812,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/01/2018,1875,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/01/2018,1875,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/02/2018,1875,5937,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/02/2018,2187,5000,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/02/2018,1875,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/02/2018,1875,5937,2812,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/02/2018,1875,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/02/2018,2187,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/02/2018,2187,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/03/2018,2500,8750,4500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/03/2018,1875,5625,2812,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/03/2018,1875,6250,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/03/2018,1875,5937,2812,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/03/2018,1875,5625,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/03/2018,1875,12500,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/04/2018,1875,6250,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/04/2018,2187,5937,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/04/2018,2187,5625,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/04/2018,2187,5625,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/04/2018,1875,6250,2500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/04/2018,2187,6250,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/04/2018,2500,12500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/05/2018,2500,6250,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/05/2018,2500,6250,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/05/2018,3125,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/05/2018,3125,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/05/2018,3125,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/05/2018,3125,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/07/2018,3125,13125,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/07/2018,3125,13125,5625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/07/2018,3125,12500,5625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/07/2018,3125,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/07/2018,4687,13125,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/07/2018,5000,13125,7500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/08/2018,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/08/2018,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/08/2018,1875,13125,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/08/2018,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/08/2018,1875,13125,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/08/2018,1875,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/09/2018,1875,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/09/2018,1875,12500,4687,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/09/2018,1875,13125,4844,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/09/2018,1875,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/09/2018,1875,12813,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/09/2018,1875,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/09/2018,1875,11250,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/09/2018,1875,11250,4531,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/09/2018,1875,11250,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/09/2018,1875,11250,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/09/2018,1875,10625,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/10/2018,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/10/2018,1875,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/10/2018,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/10/2018,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,29/12/2018,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/02/2019,2188,6875,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,01/03/2019,2188,6875,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Large,07/03/2019,2188,6875,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,31/03/2019,2188,7813,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/04/2019,2188,7813,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,05/04/2019,2188,7813,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,20/04/2019,6250,15625,9688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,22/04/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,27/04/2019,6250,15625,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/05/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,24/05/2019,6250,15625,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/05/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,10/06/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,12/06/2019,6250,16250,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/07/2019,6250,15938,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/07/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/07/2019,6250,16250,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,10/07/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/07/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,30/07/2019,6250,16250,8750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/08/2019,6250,16563,9063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,11/08/2019,2500,11000,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,01/12/2019,1875,6250,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,03/12/2019,1875,6250,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,06/12/2019,1875,5938,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/12/2019,1875,5625,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,16/12/2019,1875,5625,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,18/12/2019,1875,5625,3938,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,19/12/2019,1875,5625,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,27/12/2019,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,05/06/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/06/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,17/06/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,20/06/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,27/06/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/06/2022,5556,15000,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,29/06/2022,5556,15000,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,06/07/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/07/2022,5556,14444,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/07/2022,1800,4500,2200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/07/2022,5550,14400,8300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,16/07/2022,5500,14400,8300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,19/07/2022,8333,14444,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,23/07/2022,3889,16667,8333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/07/2022,7230,13890,8330,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,29/07/2022,2750,13750,10550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/08/2022,2750,10000,7750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,11/08/2022,2750,10000,8300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/08/2022,2750,10000,8300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,31/08/2022,5000,12000,8850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,04/09/2022,3300,14400,7750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/09/2022,2750,10000,7750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,15/09/2022,2750,12000,7200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,17/09/2022,2750,10000,6900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/09/2022,2200,11000,5550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Large,29/09/2022,2500,11000,6650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/11/2022,1350,5000,3850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,06/11/2022,1350,6750,3850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,12/11/2022,1350,5000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,15/11/2022,1380,5000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,25/11/2022,1330,5000,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/11/2022,1330,5000,3660,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,27/11/2022,1300,6500,3650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,10/12/2022,1300,5000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,15/12/2022,1300,5000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,17/12/2022,1300,5000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,19/12/2022,1300,6500,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,20/12/2022,1300,6000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,23/12/2022,1300,6000,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,24/12/2022,2000,7300,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/12/2022,1300,6500,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/12/2022,1300,6500,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,05/01/2022,2778,5556,3889,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,21/01/2022,2500,4444,3333,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,03/02/2022,2778,6667,4444,17
